<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.05	16:30:00	0.83384	0.83406	0.83322	0.83342	2313	0	1
2022.04.05	17:00:00	0.83339	0.83376	0.83319	0.83335	4054	0	1
2022.04.05	17:30:00	0.83334	0.83403	0.83282	0.83304	3396	0	1
2022.04.05	18:00:00	0.83303	0.83346	0.83279	0.83319	2253	0	1
2022.04.05	18:30:00	0.83317	0.83374	0.83307	0.83361	1643	0	1
2022.04.05	19:00:00	0.83365	0.83395	0.83341	0.83375	1582	0	1
2022.04.05	19:30:00	0.83375	0.83412	0.83365	0.83407	1267	0	1
2022.04.05	20:00:00	0.83408	0.83415	0.83383	0.83388	915	0	1
2022.04.05	20:30:00	0.83389	0.83401	0.83374	0.83387	879	0	1
2022.04.05	21:00:00	0.83387	0.83405	0.83370	0.83398	761	0	2
2022.04.05	21:30:00	0.83398	0.83434	0.83351	0.83355	1312	0	1
2022.04.05	22:00:00	0.83355	0.83419	0.83349	0.83419	977	0	1
2022.04.05	22:30:00	0.83420	0.83424	0.83365	0.83370	1172	0	3
2022.04.05	23:00:00	0.83370	0.83414	0.83365	0.83408	690	0	2
2022.04.05	23:30:00	0.83408	0.83433	0.83381	0.83397	621	0	4
2022.04.06	00:00:00	0.83376	0.83408	0.83259	0.83330	586	0	35
2022.04.06	00:30:00	0.83329	0.83396	0.83328	0.83378	308	0	40
2022.04.06	01:00:00	0.83377	0.83398	0.83353	0.83383	657	0	17
2022.04.06	01:30:00	0.83384	0.83399	0.83377	0.83382	331	0	12
2022.04.06	02:00:00	0.83386	0.83416	0.83385	0.83397	310	0	3
2022.04.06	02:30:00	0.83397	0.83410	0.83394	0.83396	341	0	3
2022.04.06	03:00:00	0.83396	0.83397	0.83366	0.83389	747	0	2
2022.04.06	03:30:00	0.83389	0.83400	0.83363	0.83384	846	0	3
2022.04.06	04:00:00	0.83384	0.83418	0.83349	0.83358	901	0	1
2022.04.06	04:30:00	0.83356	0.83376	0.83350	0.83363	827	0	3
2022.04.06	05:00:00	0.83363	0.83373	0.83350	0.83352	711	0	3
2022.04.06	05:30:00	0.83352	0.83370	0.83334	0.83349	1299	0	2
2022.04.06	06:00:00	0.83349	0.83376	0.83348	0.83368	680	0	2
2022.04.06	06:30:00	0.83368	0.83394	0.83364	0.83378	559	0	3
2022.04.06	07:00:00	0.83378	0.83399	0.83376	0.83390	336	0	3
2022.04.06	07:30:00	0.83390	0.83400	0.83374	0.83380	386	0	3
2022.04.06	08:00:00	0.83379	0.83384	0.83333	0.83338	688	0	2
2022.04.06	08:30:00	0.83339	0.83372	0.83327	0.83331	768	0	1
2022.04.06	09:00:00	0.83331	0.83385	0.83306	0.83364	1952	0	1
2022.04.06	09:30:00	0.83363	0.83388	0.83309	0.83376	1578	0	1
2022.04.06	10:00:00	0.83376	0.83409	0.83314	0.83353	2710	0	1
2022.04.06	10:30:00	0.83353	0.83400	0.83327	0.83380	2251	0	1
2022.04.06	11:00:00	0.83380	0.83416	0.83289	0.83410	2461	0	1
2022.04.06	11:30:00	0.83410	0.83431	0.83368	0.83405	2282	0	1
2022.04.06	12:00:00	0.83405	0.83413	0.83261	0.83266	2276	0	1
2022.04.06	12:30:00	0.83266	0.83358	0.83259	0.83312	1841	0	1
2022.04.06	13:00:00	0.83311	0.83387	0.83287	0.83346	1762	0	1
2022.04.06	13:30:00	0.83348	0.83409	0.83340	0.83398	1792	0	1
2022.04.06	14:00:00	0.83400	0.83472	0.83396	0.83434	1982	0	1
2022.04.06	14:30:00	0.83436	0.83483	0.83425	0.83427	1995	0	1
2022.04.06	15:00:00	0.83424	0.83504	0.83424	0.83480	2430	0	1
2022.04.06	15:30:00	0.83480	0.83532	0.83465	0.83498	1617	0	1
2022.04.06	16:00:00	0.83498	0.83531	0.83453	0.83481	1802	0	1
2022.04.06	16:30:00	0.83482	0.83531	0.83424	0.83425	1863	0	1
2022.04.06	17:00:00	0.83428	0.83493	0.83410	0.83433	2025	0	1
2022.04.06	17:30:00	0.83433	0.83468	0.83408	0.83425	3066	0	1
2022.04.06	18:00:00	0.83427	0.83440	0.83369	0.83440	2430	0	1
2022.04.06	18:30:00	0.83441	0.83444	0.83383	0.83406	1954	0	1
2022.04.06	19:00:00	0.83406	0.83431	0.83383	0.83391	1278	0	2
2022.04.06	19:30:00	0.83391	0.83434	0.83373	0.83416	994	0	1
2022.04.06	20:00:00	0.83418	0.83435	0.83398	0.83433	1010	0	2
2022.04.06	20:30:00	0.83434	0.83434	0.83352	0.83352	1277	0	1
2022.04.06	21:00:00	0.83352	0.83421	0.83338	0.83371	5009	0	1
2022.04.06	21:30:00	0.83370	0.83419	0.83367	0.83396	3981	0	1
2022.04.06	22:00:00	0.83394	0.83407	0.83372	0.83382	2156	0	1
2022.04.06	22:30:00	0.83382	0.83393	0.83364	0.83371	1693	0	1
